"","logFC","logCPM","PValue","FDR"
"COL13A1|1305",1.50416135933465,2.70450403628498,0.00274236530522342,0.193678103286201
"CD36|948",-1.0695920487859,3.25672925263885,0.0027790301586865,0.194362606834905
"STAR|6770",1.83261006283876,1.57107853273139,0.00278624629253488,0.194362606834905
"SLAIN1|122060",0.758542743487543,5.10145208300448,0.00278689363367053,0.194362606834905
"EPHB1|2047",-1.27057176439586,2.58609847092794,0.00280937307768036,0.195117371677236
"NAB1|4664",0.645084522779265,6.81638864938024,0.00287907747127137,0.197771959792089
"CYS1|192668",1.31336789791711,1.72866507747698,0.00288050431857461,0.197771959792089
"MRPS27|23107",-0.465763107380738,5.72092388513114,0.00288304207129105,0.197771959792089
"PIP4K2A|5305",-0.577272594548642,5.25406744491998,0.00294367849895489,0.200436542010127
"A2ML1|144568",-2.14087967738066,1.32529144825703,0.0029558371094836,0.200436542010127
"FAM5B|57795",-2.13630635354498,0.343626449418124,0.00295781012525399,0.200436542010127
"SCG3|29106",-1.71273721236008,-1.06739896586843,0.00305002328401335,0.205187609638332
"XAGE5|170627",-5.31849017317224,-2.01313908772293,0.00307706641161198,0.205187609638332
"HSPC072|29075",-1.75243271991608,-0.885773063233542,0.00307843095808406,0.205187609638332
"VSTM2B|342865",-3.75563954028665,-0.353837983072405,0.003082773521275,0.205187609638332
"GDAP1|54332",-0.986820488031865,2.12527649340143,0.00308921481830921,0.205187609638332
"NGFR|4804",1.36446407564898,1.79991729622312,0.00311949881976263,0.206380123498762
"INSRR|3645",-2.39243788591241,-1.63005881044875,0.00314053601219094,0.206519036601566
"C17orf93|360205",-3.61594257704361,-1.81944832570926,0.00314627520213881,0.206519036601566
"LOC148709|148709",-1.69041221810675,-0.663769872480824,0.00320316081133807,0.208882646664988
"LEPREL2|10536",0.852663440455959,3.68113642174881,0.00320724340978025,0.208882646664988
"FAM3C|10447",0.529755848010928,6.28588666780358,0.00324883614740007,0.210771393159621
"SLC6A20|54716",-2.01322131069875,1.86043351864952,0.00332109081653082,0.214627096861362
"HAMP|57817",-1.42623770612049,1.70357043195398,0.0033396139286076,0.214994068988592
"NR4A3|8013",-1.1546212258882,2.35825686640276,0.00342242788256189,0.218777512720069
"ADD2|119",1.06134296613877,3.59674351537047,0.00342452553068815,0.218777512720069
"COCH|1690",-2.20864619217594,3.04036645380768,0.00344811666172401,0.21944705963474
"CCL28|56477",-1.20626738222818,4.70709146925375,0.00353095338795145,0.222010983434715
"CAMK4|814",1.31936028091185,0.234974989705977,0.00353978057888015,0.222010983434715
"SLC10A1|6554",-3.88159236366054,0.705717729460331,0.0035511757055659,0.222010983434715
"SYS1-DBNDD2|767557",0.92150042512624,0.651912238549181,0.003554716909557,0.222010983434715
"MFSD3|113655",0.768150654930024,5.21728671172214,0.00355875145528949,0.222010983434715
"MYO18A|399687",0.866118839732717,5.79795022690501,0.00359476345846257,0.222010983434715
"EMX1|2016",1.8773036314071,-1.26586182616767,0.00360002175331888,0.222010983434715
"C15orf48|84419",-1.16670184505258,4.82054673929826,0.00360275084247308,0.222010983434715
"HOXA4|3201",2.00560035671559,3.52074186997058,0.0036302718470256,0.222010983434715
"C1orf190|541468",-1.10223554676987,0.207467381468233,0.00363318390686492,0.222010983434715
"CCND2|894",-1.36642882878376,5.71675963783627,0.00363430573910335,0.222010983434715
"C19orf47|126526",-0.547499598307101,4.53609486832487,0.00366330942639813,0.222749322983127
"RPPH1|85495",1.48315360423579,5.63115652881718,0.00367528928628876,0.222749322983127
"LPO|4025",1.22140032645467,1.22344733080288,0.00370005304413479,0.222749322983127
"CSF1|1435",-0.751874095078738,7.15745658765635,0.00370881606110555,0.222749322983127
"PKD1L1|168507",1.37099601245273,0.123620328326864,0.00372062475169161,0.222749322983127
"KPTN|11133",-0.731639727178856,2.57774248167899,0.0037262403175574,0.222749322983127
"UTP15|84135",-0.436261234262422,3.44291248802967,0.00374388381292994,0.223007570323207
"MX1|4599",-1.04261575018821,8.38696032572007,0.00377215830966799,0.223894985061074
"KIRREL2|84063",-2.1320033630833,0.553317034396391,0.0038350124251055,0.226821335588042
"ORMDL1|94101",0.570516997340053,5.72445750555068,0.00384950328607922,0.226876711276035
"MCF2L2|23101",1.275259063846,-0.974973381021916,0.00386534076815838,0.227010785183982
"LRP4|4038",-1.59094103727733,3.23066526247223,0.00393778265671185,0.230179763592737
"CPA1|1357",-2.64624022695753,-0.106665566998835,0.00395324074360937,0.230179763592737
"ADIPOQ|9370",-3.24738349072969,0.0733236191797817,0.00396055513888805,0.230179763592737
"CDH16|1014",-3.11063468056468,1.85698528227501,0.00400433044798744,0.231357509648573
"SLC14A2|8170",2.31763554581251,-0.837717963011185,0.00400846444008162,0.231357509648573
"ARAP1|116985",0.496550945928621,6.93980524396491,0.00412072871220133,0.236395773306496
"GTF2H2C|728340",-0.555157880026059,4.32606076493373,0.00412400321457144,0.236395773306496
"DUSP1|1843",-0.944582787822265,7.55244132250163,0.00415907118352619,0.237592264402257
"ST8SIA3|51046",-4.11075327947981,0.0162825428295823,0.00420915513240185,0.239635505463069
"RAB3D|9545",0.573900851219764,6.53814387527299,0.00425368168966518,0.240487081059435
"TAF9|6880",-0.480628466419764,5.90925067295514,0.00429581695379608,0.240487081059435
"INHBB|3625",1.08818370672336,5.30328901040175,0.00429675472687024,0.240487081059435
"RNF115|27246",-0.466355934002685,5.36158283543771,0.00431238564190112,0.240487081059435
"VWA5B1|127731",-3.24694406803589,-0.954217735563588,0.00432053324510053,0.240487081059435
"DIO1|1733",-2.25351291276364,2.01944971428714,0.00433299826812883,0.240487081059435
"ZPLD1|131368",-2.04317212963896,-1.71852381907884,0.00433780734164503,0.240487081059435
"PTPRR|5801",2.11170959571871,2.52027840533805,0.00435270888911359,0.240487081059435
"EGR3|1960",-1.0203317350746,3.02015413670388,0.00435342248542291,0.240487081059435
