"logFC"	"AveExpr"	"t"	"P.Value"
"MAL"	1.06929587527778	0.170231936051724	2.43133277737048	0.0180724845751942
"DUSP3"	0.230006440916667	-0.1196347465	2.43003860008132	0.0181311470122753
"WDR6"	-0.314400260505556	0.00396925531034483	-2.42652642549769	0.0182912092333405
"C15ORF29"	0.329473137022222	0.100101174103448	2.42506237230473	0.018358305027211
"KRT4"	1.02898381006667	0.522326498224138	2.42254542606721	0.0184741700715773
"ARIH2"	-0.295671541136111	0.0597273085689655	-2.41875359596568	0.0186499621246846
"PPM2C"	0.481700749638889	0.344653399344828	2.41298952569764	0.0189200635370394
"HSPB7"	0.221828228277778	-0.311405542241379	2.41286113160444	0.0189261197488379
"VIPR2"	0.354251035872222	-0.0114489625	2.41240758052381	0.0189475271835254
"RAB14"	0.351779020527778	0.184851820224138	2.40666033351965	0.0192206815029754
"THBS2"	0.824561367105556	-0.541630060241379	2.40555549061587	0.0192735949139172
"SF4"	-0.184973595291667	0.0194263685862069	-2.40411094775708	0.0193429741902635
"PTTG1IP"	0.329465640875	0.199966853137931	2.40026055553562	0.019528997165989
"FHL5"	0.217385169383333	-0.163636896137931	2.39918754877709	0.0195811217430052
"RASSF7"	-0.375590811158333	0.303036195293103	-2.39764674449595	0.0196561889243981
"CRIP1"	0.492474326933333	0.455533645482759	2.39303611278448	0.0198823580709877
"THOP1"	-0.296413084955556	-0.0615811708448276	-2.3904265959319	0.020011394577365
"VAV3"	0.951057393386111	0.090928194	2.3891567402908	0.020074457604489
"C3ORF14"	0.770637069455556	0.0186907990517241	2.38767513171449	0.0201482613453259
"MICAL3"	-0.308569485072222	0.0230498732068966	-2.38495372616341	0.020284456108273
"ZCWPW1"	-0.327145486863889	0.187660107258621	-2.38269742405017	0.0203979981877585
"EDG2"	0.525757185786111	-0.113362689	2.38013142330026	0.0205278154497788
"BAI1"	0.485957613922222	0.0306565322068966	2.37978221255706	0.0205455394563559
"PSMB7"	0.349886369225	-0.0511294002931034	2.37964443747192	0.020552535920958
"TFRC"	0.496883168358334	0.124286216689655	2.37918185170324	0.0205760424366398
"STK17B"	0.534384386813889	0.0820565589655172	2.3782001592609	0.020626007249685
"TCEB3B"	-0.195741577627778	-0.0743113233103448	-2.37695829149866	0.020689369478115
"LIMCH1"	0.430691994063889	-0.00349906003448276	2.37279036775287	0.0209032978448742
"CDH12"	-0.622871867958333	-0.131212044844828	-2.37082109003926	0.0210050614632317
"MGP"	0.638009056836111	-0.0691287444827586	2.37057782683856	0.0210176629013972
"SNX6"	0.250573715905556	0.220773926810345	2.36702789445232	0.021202325221109
"C14ORF161"	0.526885436255555	0.312893633172414	2.36457959847024	0.021330524926907
"KCNK2"	0.472701153641667	-0.117915178948276	2.35988903179477	0.0215780709515423
"FKBP15"	0.229080778586111	-0.00526630124137931	2.35978883356377	0.0215833868006367
"KIF1B"	0.347840099933333	0.0141563877413793	2.35965357473665	0.0215905645847286
"ACAD10"	-0.263732599625	0.0619896754655172	-2.35948563783286	0.0215994794619509
"LMAN2L"	0.277044260911111	-0.0114577694137931	2.35803391059929	0.021676680994203
"SFRS8"	-0.262106478377778	-0.144168203241379	-2.35694495734355	0.0217347520691697
"CEP250"	-0.199127295725	-0.113506893034483	-2.35234931486089	0.0219813578193243
"EFNA5"	0.403837243780556	0.0649734180689655	2.35176765350267	0.0220127474935185
"KRAS"	0.401561591838889	-0.231935062965517	2.35156034816379	0.0220239444996443
"PAGE1"	-0.243320227905556	-0.279449578327586	-2.35022037287712	0.0220964420513363
"OR10H3"	-0.263605828122222	-0.0342653213793103	-2.34971687406095	0.0221237381340729
"PXMP2"	-0.331996735947222	-0.0908302455517241	-2.34955965408081	0.0221322676284376
"KCNAB3"	-0.190928416516667	-0.104727465655172	-2.34840350966265	0.0221950808658537
"COLEC11"	-1.10138189826667	0.796114093275862	-2.34684054510361	0.0222802492850082
"NOLC1"	-0.2760948173	0.0186724653275862	-2.34604929001974	0.0223234770192285
"ZC3HAV1"	-0.28806202255	0.129628509327586	-2.34544995227804	0.0223562697001614
"PDPN"	0.388071720022222	-0.469768994758621	2.34302707092639	0.0224892754088617
"ABCA1"	0.338250841430556	0.0718200621896552	2.34261483211571	0.0225119756077969
"LOC389517"	-0.231476670263889	0.0233322350517241	-2.34069370781383	0.0226180331037191
"RRP12"	-0.236696368916667	-0.0380709235517241	-2.34049707063147	0.022628913724166
"PRO1768"	-0.109860395508333	-0.0251804288275862	-2.33965493611355	0.0226755647360991
"IFITM2"	-0.467149844241667	0.330489837206897	-2.33872566068339	0.0227271424471142
"CCHCR1"	-0.299607407105556	-0.0619523690517241	-2.33730430547595	0.0228062343311147
"SELT"	0.306360049297222	0.172483532603448	2.33370070527739	0.0230078579491302
"C17ORF60"	0.488723008336111	0.156980670534483	2.33343363992616	0.0230228634050381
"RYR2"	-0.462536801972222	-0.106802681810345	-2.33164750257284	0.0231234443606023
"DDX54"	-0.212074473086111	-0.0181047903103448	-2.32978150996156	0.0232289397873494
"ERGIC2"	0.306080907683333	0.0591381761724138	2.32949254483174	0.0232453149236203
"CRYZ"	0.406108872602778	0.438709494724138	2.32787324522042	0.0233372679977678
"PDLIM3"	0.3288022341	-0.418236976448276	2.32400519691448	0.0235582293479551
"TRAM1"	0.3294551314	0.246060822051724	2.32364120455257	0.0235791178441662
"DGCR8"	-0.233793762627778	-0.0596742841034483	-2.32281923888854	0.0236263487681872
"CXCL12"	0.551468568155555	-0.614737760896552	2.3215316767831	0.0237005024906522
"NEDD8"	0.23512659475	0.0154169932586207	2.32109529479444	0.023725681685154
"ZNF493"	-0.262450992741667	0.151202522482759	-2.32013811216021	0.0237809943708703
"DGCR14"	-0.172186834894444	-0.110050719637931	-2.31684276049551	0.0239723008837121
"WDR60"	-0.333611571772222	0.117972870827586	-2.31080655236107	0.0243262750158614
"IRX4"	0.313064591127778	-0.211339794293103	2.30931763953823	0.0244142985783103
"GBF1"	-0.28359291745	-0.0428579411206897	-2.30846164238109	0.0244650325967369
"SLC8A1"	0.338562479947222	-0.190696968758621	2.30709176398105	0.0245464187035459
"CALCRL"	0.397095666738889	0.0283457713793103	2.30657224745036	0.0245773466454481
"TRIM3"	-0.169813945836111	-0.0383590425172414	-2.30548868034372	0.0246419651512539
"LACTB2"	0.545521401811111	0.320390677189655	2.3052169288591	0.0246581946961508
"ALDH1A3"	0.416809211994444	-0.346865694017241	2.30419302459283	0.0247194296229185
"PES1"	-0.371116795641667	0.0979858120172414	-2.30311475634484	0.0247840617672596
"HIP1R"	-0.297573386047222	-0.127643469362069	-2.30162089338542	0.0248738529045374
"CD38"	-0.391070867636111	-0.401611374465517	-2.30143076014226	0.0248853018779399
"HIST1H2BG"	0.401384418791667	-0.16072768587931	2.30035255414942	0.0249503151600503
"STEAP4"	0.556344506597222	0.218917020603448	2.29857312481467	0.0250579403794257
"SLC31A1"	0.374081932363889	0.0164092173275862	2.29803200351956	0.0250907506291943
"NME6"	-0.251531592886111	-0.0186592830517241	-2.29739739686443	0.0251292778315129
"CAMK2N1"	0.710497437569444	-0.052830604862069	2.29466060127586	0.0252960318272059
"S100A6"	0.479834800758333	0.318275663586207	2.29230942336967	0.0254400733213083
"ASPSCR1"	-0.252305955536111	-0.108790898344828	-2.29173862714321	0.0254751519009758
"PLK2"	0.573946142286111	0.116782457396552	2.29154940447744	0.0254867901445825
"ARHGEF3"	0.426529003622222	0.186112536189655	2.28910534146482	0.0256375380061409
"TRPS1"	0.66898428795	0.493484341551724	2.28696880014028	0.0257699653969194
"ANKRD7"	-0.276417388283333	-0.117821069258621	-2.2868335876962	0.0257783665234999
"GCA"	0.42426691475	0.139529314258621	2.28665719136011	0.0257893301707807
"TTLL4"	-0.239610949208333	-0.0814872693448276	-2.2866427365604	0.0257902287702299
"NRF1"	-0.140435944316667	0.00158659672413793	-2.28404030323172	0.0259524651953175
"ZKSCAN5"	-0.196326058475	0.0287442042068966	-2.28385223581851	0.0259642243467263
"SEPW1"	0.315894077458333	0.14726293887931	2.28350371829158	0.0259860283296884
"HK2"	-0.338416916827778	0.0132063523448276	-2.28292455700989	0.0260222977639279
