"logFC"	"AveExpr"	"t"	"P.Value"	"gene name"
-0.189592542546332	0.0772783205098039	-1.28066079456284	0.205960519985086	"NDUFB5"
-0.180272174341699	0.140492583039216	-1.28017425675709	0.206130242604828	"PMPCA"
0.134954198882239	-0.194826913137255	1.2798637992699	0.206238596420316	"ADRA1B"
-0.195754864272201	-0.0340440609215686	-1.27955421769669	0.20634668690314	"TCF25"
-0.400242566750965	-0.347200697411765	-1.27897159979867	0.206550222857634	"RELN"
0.230082376640927	-0.0391128476862745	1.27894954916552	0.206557929129856	"FAF1"
-0.225948300023166	-0.0854037739411765	-1.27860806186058	0.206677299794866	"CNN3"
0.148069321171815	0.252351817078431	1.27822609033475	0.206810883209629	"FAM20B"
-0.200093915764479	-0.0114038779607843	-1.27796783426761	0.206901237276225	"KIAA0368"
0.148519657214286	0.119970203980392	1.27780832903823	0.206957056869742	"DCTN1"
0.148574268208494	-0.223372801117647	1.27779275787991	0.206962506671117	"CLDN15"
-0.300435829086873	-0.280083042803922	-1.27775023765398	0.206977389011958	"DSE"
0.218984519528958	0.0135157072745098	1.27773973849188	0.206981063906346	"C15ORF29"
-0.273834768239382	0.0273498782745098	-1.27748603297069	0.207069880187298	"DNAJB1"
-0.553144755913128	1.04230337378431	-1.27712669134099	0.207195725853708	"LGR5"
0.150411377025097	-0.0454599361960784	1.27682916766278	0.207299965349529	"MTNR1A"
-0.263441700459459	-0.141778169078431	-1.27677728985429	0.207318145109125	"WARS"
-0.222690108025097	-0.0253656300784314	-1.27673406886674	0.207333292131197	"C5ORF5"
0.125002194343629	0.078579442372549	1.2766015583164	0.207379736298442	"CLCNKB"
0.226946472897683	-0.227603386764706	1.27654035748216	0.207401189451803	"AFAP1"
-0.181512142611969	-0.136250163137255	-1.27639484749297	0.207452202730142	"NDUFA2"
-0.256949263864865	-0.0495417011764706	-1.27638209107212	0.207456675356508	"PEX6"
0.305234008351351	0.0522375004313725	1.27635390149186	0.207466559376306	"SLFN12"
-0.188094017749035	-0.141256808039216	-1.275949397177	0.207608428104485	"CR1"
-0.180173690600386	-0.258840043235294	-1.27540592638365	0.207799149457184	"AGPAT3"
-0.140924180102317	-0.117489545588235	-1.27482583185129	0.20800286747285	"ILK"
-0.962945139702702	-0.208325480784314	-1.27478151116914	0.208018438166665	"CFTR"
-0.288794537084942	0.187075626764706	-1.27469487116765	0.208048878949124	"B3GALNT1"
0.487137426687259	0.515683245509804	1.2744123329404	0.20814817125059	"NRTN"
-0.337111418530888	-0.612183707941176	-1.27428624952724	0.208192492101775	"SLC7A7"
0.312207338357143	-0.0208730707647059	1.27388501344689	0.208333581485111	"SGK3"
0.101967668511583	-0.0404430676078431	1.27384315024327	0.208348306236731	"CTAGE1"
0.184919189312741	0.068845926372549	1.27377773176194	0.208371317756831	"MAP2K1"
-0.481072709150579	-0.302040135196078	-1.27360173196123	0.208433236628048	"GUCY1B3"
-0.287945894187259	0.229588253019608	-1.27276479607284	0.208727868636394	"PCSK6"
0.208321231177606	0.107675168431373	1.27265549293162	0.208766370248869	"FBXO22"
-0.171499070573359	-0.0515151100196078	-1.27259282168769	0.208788448342474	"PI15"
0.198111158797297	0.0523859470588235	1.27258196176978	0.208792274297707	"TMEM39A"
0.127780756694981	-0.113642651372549	1.27247975216745	0.208828285359478	"ADRB1"
-0.138159552073359	0.0239454906666667	-1.27201127863005	0.20899339983997	"ARFGAP1"
-0.202350773488417	0.18374949154902	-1.27169312270391	0.209105590036455	"TRIM33"
-0.64417785503668	-0.0451445295686274	-1.27137936321653	0.209216273887675	"CCNA1"
-0.318374797671815	-0.138409038039216	-1.27122841069036	0.209269540443105	"SELENBP1"
-0.373657189550193	-0.238674095215686	-1.27098943088591	0.209353889811951	"SLC7A11"
0.252753607434363	-0.125536839431373	1.27075303923372	0.209437350598586	"ZNF277P"
0.256868063947877	0.270261322705882	1.27031832473865	0.209590896252614	"H1FX"
0.791776216573359	0.244441630745098	1.26962719359001	0.209835183552482	"NRN1"
-0.181215864938224	0.280750025529412	-1.26940457161205	0.209913916685964	"BCAS2"
-0.55807429253668	0.222409424490196	-1.26900302509495	0.210055984421595	"LRP2"
-0.238386998633205	0.559058199666667	-1.26861264323034	0.210194170720201	"PXMP2"
0.126406071534749	0.161187245019608	1.26837254415282	0.210279193943442	"METTL5"
0.0617731940888031	-0.0696501915490196	1.26828491406808	0.210310231644989	"DNASE1L3"
0.148988532942085	-0.11792421754902	1.26828081633128	0.210311683105948	"RNF126"
-0.153418850843629	0.280188455823529	-1.26822514502943	0.210331403198577	"HSPE1"
-0.23270030061583	0.0959855800784314	-1.26808191009362	0.210382146730184	"JMJD1B"
-0.210563096878378	0.0367442549411765	-1.26787862725726	0.210454178947633	"BLOC1S1"
0.0809328733320463	0.029047839	1.26695390385419	0.210782081615583	"NUP188"
-0.195169849416988	0.0757182836078431	-1.26667673350313	0.210880438973158	"ZFX"
0.164260289034749	-0.0120508151568627	1.26663105396127	0.210896652206361	"DAZAP1"
0.40709218138417	0.141705179862745	1.26631924731963	0.211007347834997	"GPR37"
0.0967422263436293	-0.0415780169019608	1.26630993831625	0.211010653323207	"HRH4"
-0.365841522631274	-0.584047575941177	-1.2662758777343	0.211022748056072	"CD52"
0.0790047456891892	-0.0919974819411765	1.26565167445588	0.211244490700807	"CRYBB3"
0.206115715295367	0.136784238509804	1.26539593838999	0.211335388696555	"CEL"
-0.534833432376448	-0.742541853490196	-1.26487501031791	0.211520635665763	"CXCL2"
0.196965205503861	0.168888377509804	1.2648405907079	0.211532879858089	"C1ORF163"
-0.417384240245174	0.118736145509804	-1.26458368916421	0.211624284874731	"S100B"
-0.348533122781853	0.035302183372549	-1.26448259280675	0.211660262793974	"RRAGD"
0.11074533149807	-0.0719458205490196	1.26443900870022	0.21167577480009	"ITGA10"
-0.325245790208494	-1.0135420507451	-1.26438006615264	0.211696754369028	"EVI2B"
0.587112523111969	0.214919214058824	1.26421897692003	0.211754099151566	"CHGB"
-0.180603056633205	-0.061703138745098	-1.26410936926837	0.211793124047971	"HSFX1"
0.13507212780888	0.30897389472549	1.26355332487616	0.211991181429545	"ORC2L"
0.149446526866795	0.148704609705882	1.26346099766094	0.212024080774151	"ZFP161"
0.253097088303089	0.0573745131372549	1.26330030008259	0.212081351869942	"HECA"
0.144824409040541	0.240879113588235	1.26322244879653	0.212109101466194	"MORF4L1"
-0.140193343013513	-0.233766280588235	-1.26296818419092	0.212199751272196	"DGKA"
0.238996303882239	-0.221345002294118	1.26290913005972	0.212220809229267	"ZFP36L1"
0.162435302054054	-0.166579712137255	1.26231876639344	0.21243141084006	"AMDHD2"
-0.196016307289575	-0.263880992647059	-1.26215765239266	0.212488912327865	"BEST1"
-0.152229344972973	0.115357350333333	-1.26196881627705	0.212556322543283	"PARK7"
-0.221268586741313	0.295305310666667	-1.2616594592008	0.2126667903496	"NPHP1"
-0.339033096581081	-0.730006044784314	-1.26134855798869	0.212777852519658	"EPYC"
-0.163910788326255	-0.0602590278235294	-1.26090129957701	0.212937700677365	"PFDN1"
0.195469297600386	-0.226859248686274	1.26079149329814	0.212976958585652	"SLC2A6"
-0.18624653203861	-0.00633653766666666	-1.26075553387692	0.212989815955777	"RPL28"
-0.162516845534749	0.189143380490196	-1.26067875223578	0.213017271330216	"PCTK2"
0.346142118598456	0.106665637078431	1.25912065166452	0.213574980819505	"ZNF556"
-0.225669638675676	0.000760339411764701	-1.25886812683275	0.213665472031787	"KIAA1107"
0.162569892233591	-0.234995226921569	1.25840596615055	0.213831159076907	"EPO"
0.0946463864787645	-0.060821044627451	1.25832277969742	0.21386099198435	"HRH2"
-0.165334416237452	-0.223024353588235	-1.25813781741491	0.213927335521845	"RHBDD3"
-0.235723542820463	0.045033291372549	-1.25739125698448	0.214195272180273	"MCM3APAS"
-0.255388082361004	-0.115222797980392	-1.25701309780799	0.214331086515259	"TRAPPC6A"
0.255903766909267	0.625420851039216	1.25693373100737	0.214359598889842	"ZNF232"
0.264048768167954	-0.127450026235294	1.25671922263582	0.214436674701349	"ARD1A"
-0.199359095028958	-0.0357521038431373	-1.25651429735988	0.21451032637483	"DMTF1"
-0.239703266532819	-0.881326969019608	-1.25578313435964	0.214773264731999	"MNDA"
-0.365924344208494	-0.438187015627451	-1.25513514377541	0.215006492627846	"CBR3"
-0.252520035164093	0.00459420603921569	-1.25503676986772	0.215041916251709	"RIMS2"
0.250034861079151	0.452405826823529	1.25500449026728	0.215053540809529	"DNA2L"
-0.195580015189189	0.237945569568627	-1.25496845812382	0.215066517286714	"AARSD1"
-0.25930132727027	-0.0937209812352941	-1.25483304690451	0.215115288951446	"TRIM52"
0.123837600972973	-0.0728566344117647	1.25465369980766	0.215179897819692	"SOCS1"
0.148369737521236	0.0447250051764706	1.2544571174976	0.215250732109738	"GIT1"
-0.560874414266409	-0.0877223356470588	-1.25432555497364	0.21529814754532	"IFIT1"
0.147450287210425	0.0885261578627451	1.25407821575902	0.215387310125711	"AIM1L"
-0.214886449146718	0.428499675411765	-1.2540234245435	0.215407065351171	"TCTN2"
-0.673265636722007	0.340287623941176	-1.25324085785922	0.215689369969396	"BCAT1"
0.18835955446139	0.131404452686275	1.25309365441399	0.215742503047052	"TIMM22"
0.277023754449807	-0.509053210862745	1.25239496922127	0.215994825707215	"VAV1"
0.204031309374517	0.0877359557843137	1.25218064561733	0.216072270177528	"USH1C"
0.147517161515444	-0.187583602647059	1.25194986075893	0.216155685815282	"WASL"
0.105433852523166	-0.0652326144117647	1.25170609194782	0.216243820317206	"CACNA1I"
0.209589498521235	0.0926771067647059	1.25123221660274	0.216415225886934	"CDK5"
0.121869239986486	-0.0246862533137255	1.25114299451122	0.216447509684346	"PRDM16"
-0.297237648534749	-0.37395424172549	-1.25109722778369	0.216464071134557	"MALL"
0.208321677677606	0.213178693	1.25078361769071	0.216577581400017	"ALDH9A1"
0.2224583823861	0.175729425686275	1.25069074788041	0.216611203815871	"SCD5"
0.174063477870656	0.0350963286666667	1.25062891820536	0.21663359066102	"TUFM"
-0.186912566646718	0.237572623411765	-1.2502428740028	0.216773405515955	"PSMD2"
-0.224203358666023	-0.701181987431372	-1.25023463068696	0.216776391752136	"CENTA2"
0.198391092131274	0.170236770098039	1.24998900090458	0.216865387946626	"HADHA"
0.12854054584749	0.0420813381176471	1.24882227165165	0.2172884848099	"CNBP"
0.178934376065637	-0.225872791862745	1.24807594886412	0.217559447717509	"FETUB"
-0.406838843144788	-0.252444461843137	-1.24801641366365	0.21758107356442	"TMPRSS5"
0.284796409563707	-0.340947398588235	1.24799804238536	0.217587747155229	"COTL1"
-0.162738311135135	0.415846725254902	-1.24773160221946	0.217684551817966	"SFRS10"
0.212842517216216	0.0577941534509804	1.24745668827905	0.217784468614809	"ETAA1"
-0.375626297069498	-0.538125605372549	-1.24739475320367	0.217806983447183	"TMEM176A"
-0.201627385944015	0.0929360525490196	-1.24738439917982	0.217810747542281	"MRPL22"
-0.29115634811583	0.234593233941176	-1.24719971200211	0.217877896682241	"GYG2"
-0.20752624857529	-0.469525408372549	-1.24687296182201	0.217996735035493	"PDCD1LG2"
0.234064114378378	-0.110565571235294	1.24676376165495	0.218036461591503	"NGFR"
-0.0968908155096525	-0.0822303226862745	-1.24668575530666	0.21806484324692	"RPL30"
-0.266455172945946	-0.0625263323333333	-1.24591492467666	0.218345447431954	"LAP3"
-0.172964979911197	-0.0388014926666667	-1.24554284169095	0.218480991667354	"COPS6"
-0.328634411918919	-0.812715333058823	-1.24544577578802	0.218516361543166	"IRF1"
-0.204413016897683	0.0531188313529412	-1.24538729086938	0.218537674924929	"ALDH1L1"
0.229396429264479	-0.102157547803922	1.24530393105964	0.21856805600125	"RAB11FIP5"
-0.301488185911197	-0.942650001745098	-1.24528500380923	0.21857495460732	"MMP13"
0.160776324411197	0.0679967352352941	1.24510752995881	0.218639648123278	"RNF216"
-0.218452009532818	0.101991840372549	-1.24481135379583	0.218747643020814	"PGS1"
0.199867121621622	0.258634248745098	1.24476022071119	0.218766291698934	"HIST1H4A"
0.119265868581081	-0.0768473678823529	1.24467147376389	0.218798661267182	"PEX5L"
-0.219317625108108	0.287573129843137	-1.24449012823515	0.218864816254457	"C14ORF101"
0.211752624965251	0.19341862145098	1.24441892939345	0.218890793686624	"MTR"
-0.21126324665444	-0.502648969117647	-1.24413534708543	0.218994283431047	"OMD"
-0.354369150936294	-0.14986804027451	-1.24412623088553	0.218997610871527	"PID1"
0.192443734783784	-0.243761236882353	1.24397397307604	0.219053190953874	"LRRFIP1"
0.136508168380309	-0.122509530058824	1.2438844823911	0.219085863432313	"ACCN4"
-0.285701493839768	0.037611225	-1.24381356531741	0.219111757360647	"CAMK1D"
0.223344654339768	0.287609300215686	1.2430436728581	0.219393013470826	"KLF11"
-0.240008791513514	0.124596519215686	-1.24286419779129	0.219458617378636	"KIAA0372"
0.117851579274131	-0.0752445887843137	1.24212847342871	0.219727699723449	"IL17A"
0.160136167949807	-0.265058308313726	1.24200390755504	0.219773282299863	"FOSL1"
0.120229645878378	-0.0689668418627451	1.24198771280591	0.219779208981463	"ACTL7A"
-0.188120281569498	-0.0806174558235294	-1.24121011933784	0.220063918426493	"SHFM1"
-0.28015205692471	-0.221618346647059	-1.24087176389793	0.220187889457167	"FLG"
-0.244441788194981	0.0131645724901961	-1.24074730233139	0.220233504256936	"WARS2"
-0.198580651642857	-0.733097688745098	-1.24020885009538	0.220430925781014	"SLCO1B3"
0.0706840534864865	-0.130568299823529	1.2398662249928	0.220556615979374	"SIGLEC8"
0.319079295179537	0.510553255647059	1.23976383465365	0.220594187592072	"FAM110B"
0.327985014994209	0.0426177138039216	1.2394797615905	0.220698451478641	"NR0B2"
0.106245668463321	-0.12031873127451	1.23888938304219	0.220915255547376	"DGKZ"
0.125598420405405	-0.0933517956470588	1.23850457531658	0.221056652611109	"PROZ"
-0.279268498766409	0.196830756	-1.23836488950053	0.22110799647882	"NIPSNAP3B"
0.234716532750965	0.0422854732745098	1.23832490825276	0.221122693876698	"DDX21"
-0.200806693102317	-0.0336915264901961	-1.2375556039404	0.221405636066892	"USO1"
-0.198306707405406	-0.606785836960784	-1.23749035710856	0.221429645452871	"SLCO2B1"
-0.152313199745174	-0.457919064137255	-1.23731694120682	0.221493467986727	"NRP2"
-0.341346898573359	0.0490537540196078	-1.23722226484354	0.221528317604003	"GPRASP1"
-0.37766270757722	0.224052732843137	-1.23708914728553	0.221577323956912	"HOXB13"
0.126157902445946	-0.243764130882353	1.2369772366192	0.22161852931539	"SCT"
0.464714262972973	0.360630969235294	1.23691576022867	0.221641167244243	"FXYD7"
0.181280206694981	0.0136364621568627	1.23673058812412	0.221709364906429	"CNIH3"
-0.228853515048263	0.311520174862745	-1.23660424354171	0.221755905657321	"PRPF4"
0.114260888754826	-0.060666970372549	1.23653796641465	0.22178032262072	"TRHR"
-0.14811774527027	-0.140176252941176	-1.23644574066766	0.221814302536698	"GOLGA2"
0.150861189942085	-0.135668759843137	1.23644068530924	0.221816165258226	"APOC3"
-0.256621177932432	0.258095437196078	-1.23641438456252	0.2218258563431	"CEBPG"
-0.341195904523166	0.027588562745098	-1.23629113116185	0.221871275909817	"KCNS3"
-0.183057447303088	-0.353034406019608	-1.23625751201586	0.221883665942564	"PLEKHA6"
0.272410625185328	0.25058677254902	1.23614336384938	0.221925738023727	"ZNF239"
0.112216122687259	0.0030616698627451	1.2360927241413	0.22194440440142	"GLP1R"
0.254119628175676	0.397602400627451	1.23537285096302	0.222209883061041	"PHF16"
-0.200070020610039	0.0786302541960784	-1.23488090911646	0.222391438517042	"ZNF75"
0.211766744583012	-0.133091322764706	1.23483638083119	0.222407877463138	"APOBEC3F"
-0.160452933081081	0.0921208508823529	-1.23477767760022	0.222429550881581	"ARF3"
-0.206470270127413	0.110496616901961	-1.2341696950682	0.22265411145754	"PIB5PA"
-0.245046879129344	0.201888491745098	-1.2340342757074	0.222704151823724	"PRKACB"
0.253673933957529	0.179461994627451	1.23400948121537	0.222713314818746	"ENTPD7"
-0.124926434032819	0.0141611947647059	-1.23365666313508	0.222843731536636	"SLC35C2"
0.209201717625483	0.0239154514313726	1.23340486338803	0.222936841921984	"SAC3D1"
-0.318659563256757	-0.522048425470588	-1.23318708444532	0.223017395209638	"LGALS9"
0.0937542159942085	-0.0397591399019608	1.23318080277225	0.223019719027768	"TCP10"
0.0984947978146718	-0.106846776607843	1.23282867696964	0.223150011612042	"CYP11B2"
0.205862438835907	0.239388265098039	1.23271072475417	0.223193668480751	"KIRREL"
-0.32159736319112	0.0950995512941177	-1.23269736106274	0.223198615091435	"TSGA10"
0.225239732913127	0.228425448647059	1.23260529806011	0.223232694682515	"C6ORF120"
-0.249499964063707	-0.152449835078431	-1.23206967062851	0.223431047523192	"CIDEB"
0.19119468500193	0.25479744127451	1.23201925037611	0.223449725762003	"PDCD2"
-0.357829233774131	-0.236110459098039	-1.23186911534627	0.223505350256928	"F3"
0.156240616378378	-0.155451711411765	1.2316201014493	0.223597631486849	"EBF2"
0.103951189897683	-0.0516050947843137	1.23113188092727	0.223778640869888	"KRT83"
-0.189181475509653	-0.182870428666667	-1.23047392155582	0.224022752014895	"HSD17B3"
-0.444137074550193	-0.965427032627451	-1.2304456398683	0.224033249263355	"C10ORF116"
0.22234305115444	-0.117536517921569	1.23042749249395	0.224039985172834	"AGT"
-0.338334859318533	0.352930047784314	-1.2303604484784	0.224064871740681	"PLCE1"
0.193495978990347	0.133764950333333	1.23031729673204	0.224080890634581	"YKT6"
0.122809361747104	-0.108360669862745	1.23008483692821	0.224167199407683	"SCRT1"
0.451766121469112	0.251690973882353	1.22982324157697	0.224264355000617	"TP53"
0.173767374633205	-0.0394480559803922	1.22977142034783	0.224283604897134	"PICALM"
-0.15979912430888	-0.119737614686275	-1.22922510017744	0.224486618959184	"ADARB1"
-0.276810826181467	-0.192876036294118	-1.22917914439487	0.224503702412113	"APOBEC3A"
-0.156829234642857	-0.0225559994509804	-1.2289912912233	0.224573544278114	"FBXO38"
-0.241087570857143	-0.470161793803922	-1.22882828585833	0.224634160930426	"CAV2"
-0.186981877179537	0.0636839836666667	-1.22846576197446	0.224769015470173	"TM9SF4"
0.156761187001931	-0.343256954509804	1.22818928779859	0.224871900542482	"C16ORF24"
0.180529579023166	-0.045153662254902	1.22817536843044	0.224877081309181	"IQSEC1"
-0.200976126714286	-0.315209211137255	-1.22778060915505	0.225024046612019	"PTPRH"
-0.431854243662162	0.211808704411765	-1.22764050152699	0.225076224381931	"MYO3A"
0.0887545535791505	-0.0599501947647059	1.22728632551214	0.22520816344615	"ADRB3"
0.149919346934363	0.0734064578823529	1.22683755279697	0.225375423668135	"FTSJ2"
0.189862704061776	0.247924810745098	1.22667169429808	0.225437263196107	"PEX5"
0.232772894722008	0.348198507823529	1.22593656532011	0.225711502502114	"ZNF22"
-0.191988330042471	0.0878503569215686	-1.22525334842806	0.22596659565729	"GABARAPL2"
-0.226162747432432	-0.386464231019608	-1.22494222108915	0.226082831613239	"PBEF1"
-0.111590892106178	-0.0587837890196078	-1.22473711935002	0.226159480826025	"GGTLA4"
-0.21120530584556	-0.138511624392157	-1.22473488562192	0.226160315704557	"DUSP8"
-0.400002188092664	-0.549636792843137	-1.22467605056811	0.226182306717344	"CSTA"
-0.265269179760618	0.236044426666667	-1.22403758281519	0.22642105031936	"DDAH1"
0.114109687743243	-0.0674246442352941	1.22400806107997	0.226432093917059	"KCNQ4"
0.272132786650579	-0.0326637569607843	1.2239702301164	0.226446246438973	"SLC9A2"
-0.356426630660232	0.38187057745098	-1.22396511694079	0.226448159322159	"APLP1"
0.0654850133243243	-0.0417140781568627	1.22361346284729	0.226579744616905	"HBZ"
0.109040695642857	-0.0123645110196078	1.22350964368583	0.226618603391846	"MYOT"
0.173463470536679	0.0638385751764706	1.22303755539134	0.22679536437434	"KHK"
-0.186535463175676	-0.039253033745098	-1.22262248402643	0.226950860434811	"GGT1"
-0.367919686314672	0.0181567482941177	-1.22253598033016	0.226983276718746	"CYP7B1"
-0.199353762432432	0.0798017051960784	-1.22226854863368	0.227083515213226	"ZIC4"
-0.284693738073359	-0.218818326	-1.22208486767599	0.227152381144439	"GADD45A"
0.212848983073359	-0.0128231216078431	1.22204690080997	0.227166617647319	"FKBP14"
0.0881285896718148	-0.349281654372549	1.22175629935552	0.227275606665837	"PTGDR"
-0.194943657525097	-0.261182646392157	-1.22120109125947	0.227483942069784	"RAB6IP1"
0.172190806675676	0.257030876901961	1.22064675356484	0.227692090549707	"COX7A2L"
-0.291349779550193	0.370542006764706	-1.21998227348111	0.227941780414246	"DNAH7"
0.121057973415058	-0.0917620019411765	1.21943973993209	0.228145795557966	"CHRNE"
-0.186091236341699	0.268934335470588	-1.21892961978511	0.228337743960375	"CYB5B"
0.128881751486486	-0.0675583421568628	1.21888142456638	0.228355885011064	"HPCA"
-0.442125723471043	-0.907284117901961	-1.21885744800958	0.228364910364677	"S100A6"
0.165730400007722	-0.016542000254902	1.21868634725067	0.2284293244006	"CACNA1D"
0.180630602579151	-0.213260998568627	1.21828081060691	0.228582049316427	"HECTD3"
-0.421071174816602	-0.277034771176471	-1.21822105349949	0.228604560138207	"CHODL"
-0.175741751279923	-0.203320496333333	-1.2176391099434	0.228823866311275	"COX7A1"
-0.307907564156371	-0.19286789654902	-1.21754217025795	0.228860413123686	"FOXO1"
-0.160057442980695	-0.0565121614509804	-1.21722898674409	0.228978514306003	"LRDD"
-0.245770691428571	-0.0242235303137255	-1.21714479368712	0.229010271032507	"ERMAP"
0.083368455496139	-0.0657646471960784	1.21708355020343	0.229033373450204	"A4GNT"
-0.366227174797297	-0.355908175647059	-1.21694877388954	0.229084220113778	"CENTD1"
-0.142063677071429	0.0503697778627451	-1.21660726885956	0.229213095720501	"PRMT7"
0.3482576886139	-0.0797993199411765	1.21649768780103	0.229254460167215	"ODZ3"
0.121432851853282	0.00563159678431373	1.21636254577153	0.229305480846211	"DHX34"
0.144318192357143	-0.164880882313725	1.21628422850061	0.229335052064812	"GDF3"
0.171800904920849	0.152633422588235	1.21624230771689	0.229350881759671	"EXT2"
0.178624341523166	-0.075509509627451	1.21609974691838	0.22940472008677	"APBA3"
0.235712587891892	0.0118209903921569	1.21589412487335	0.229482389895905	"EIF2C4"
-0.258044757685328	0.0175292709215686	-1.21522424862819	0.229735556388553	"TBC1D4"
-0.190725566527027	-0.524525355843137	-1.21486981341924	0.229869590833785	"TLR6"
0.161782732824324	-0.0322251600588235	1.21469105861748	0.229937211072364	"SGK269"
-0.222910597388031	-0.179125833921569	-1.21449095827379	0.230012923271773	"SLC1A5"
-0.527216901783784	0.68752087045098	-1.21442579423239	0.230037583402758	"TSPAN8"
0.13430728046332	0.00966123433333333	1.21437044068557	0.230058532452266	"KCNA4"
0.149471930889961	0.0267869687647059	1.21386661347222	0.230249274584735	"GNA12"
-0.153037581932432	0.177070281823529	-1.21365512411543	0.230329376043742	"PSMD6"
-0.345984283266409	-0.254420108921569	-1.21353293534407	0.230375664252446	"SUSD4"
0.119147773955598	-0.0690352599607843	1.21320207037681	0.230501038458487	"ZDHHC18"
0.123557608737452	-0.0495019246470588	1.2131058906578	0.23053749306659	"ABCG4"
-0.293126802907336	-0.000862950568627465	-1.21259589336329	0.230730865727065	"NR2F1"
0.136998775876448	0.128229608941176	1.21236636167549	0.230817934592041	"RASAL2"
-0.238840006687259	-0.738671438431373	-1.21220825817152	0.230877922385498	"SAMSN1"
-0.275190356249035	-0.808517014843137	-1.21188722407663	0.23099976453979	"TLR8"
-0.24415352096139	-0.187073945490196	-1.21185669275317	0.231011354548344	"KLF10"
0.118481240588803	0.106244918176471	1.21182441111251	0.231023609457904	"RPLP0"
0.158421907007722	-0.00243851423529412	1.21171307096349	0.23106588057971	"C1ORF56"
-0.093468943449807	0.0275583250392157	-1.21109191964536	0.231301809090485	"MTTP"
-0.377703262826255	0.0365076979215686	-1.2109806661556	0.23134408447962	"STXBP5L"
0.351476777142857	0.0750957381764706	1.21094285489624	0.231358453725373	"FBLN2"
-0.355984763503861	-0.216183803196078	-1.21069195444274	0.231453818839546	"MFGE8"
-0.2139243158861	-0.219852864764706	-1.2103964819582	0.231566162230028	"PILRB"
0.178357373920849	-0.0185946233921569	1.21017094844464	0.231651940508148	"GLRX2"
-0.168792989459459	-0.156422930980392	-1.21015028849464	0.231659799369804	"MAP2K3"
-0.148268430781853	-0.276820073294118	-1.21008126244229	0.231686057680236	"SFXN3"
0.116122383071429	-0.0754601733921569	1.2100301863988	0.231705488999003	"HRH3"
-0.301472954729729	-0.822016456960784	-1.20992689784312	0.231744787631893	"RNASE6"
-0.202739865127413	0.200058534647059	-1.20965981746851	0.231846427403552	"TTC13"
-0.199738363872587	-0.084556339372549	-1.20929786550503	0.231984223351204	"SULT1A2"
-0.325754581111969	-0.216922612647059	-1.2091698602519	0.232032969561884	"ATP8A1"
0.205654992183398	-0.268978505960784	1.20914589708816	0.23204209590481	"RTN2"
0.240708359181467	0.194023580156863	1.20912157997799	0.232051357315824	"CLSPN"
0.321046248687259	0.236054987803922	1.2089079781001	0.232132721297149	"HOMER2"
-0.567832264262548	-0.760887885117647	-1.20888962007885	0.232139715099659	"CXCL10"
-0.157856199787645	0.139683659764706	-1.20883150867243	0.232161854649406	"CLTA"
0.114579559276062	-0.00278065856862745	1.20865801729663	0.232227961362015	"MPZ"
-0.199183644611969	0.285716682313725	-1.20816880043311	0.232414445338795	"PDSS2"
-0.181768402281853	-0.0868174129019608	-1.20806440832855	0.232454252588066	"TPD52"
0.31390613092278	-0.648423682901961	1.20772597934764	0.232583338019059	"OXTR"
-0.45380144388417	0.239873166647059	-1.20754709409208	0.232651590547284	"KIAA0319"
-0.321960866488417	0.344969158372549	-1.20745075482703	0.232688354236039	"NAP1L3"
-0.410661396866796	-0.11050269045098	-1.20722137799088	0.232775902992539	"DDX58"
0.0710794002876448	0.00699302901960784	1.20685411276372	0.23291613117594	"ADAMTS8"
0.231686851121622	0.47420025245098	1.20655231354054	0.23303140945021	"GDF11"
-0.331893946621622	0.481602634411765	-1.2064929619789	0.233054084869298	"EFHC2"
0.202825645418919	0.00577362423529411	1.20641872233204	0.2330824505867	"COPS2"
0.297817357984556	-0.21925672872549	1.20526129157376	0.233525011206477	"BMP4"
-0.299530703011583	-0.013346327254902	-1.2050046516108	0.233623224224988	"P2RY2"
0.305759456828185	0.111313809784314	1.20489216692137	0.233666280253243	"SSTR2"
0.244927245434363	0.202141148470588	1.20399444071502	0.234010112426188	"HSD17B11"
-0.213563825548263	0.154457560529412	-1.20369815736444	0.234123670872753	"EPB49"
-0.122410102167954	-0.203951735333333	-1.20344318952766	0.234221426210146	"ZMIZ2"
0.187363543357143	0.0400325055490196	1.20243055663614	0.234609966054927	"PCGF1"
-0.198128302469112	0.00258610107843137	-1.20229410239329	0.234662358439252	"VPS37B"
-0.259086717561776	0.480158155882353	-1.20226471247746	0.23467364398073	"HYDIN"
0.0620676555096525	-0.0492660931372549	1.2006812047664	0.235282285708987	"RDH8"
-0.121880783833977	-0.0183217416666667	-1.20053444934473	0.235338751214152	"POFUT2"
-0.25472395842085	-0.867205178745098	-1.20020499365501	0.235465548278203	"GIMAP4"
-0.164878776635135	-0.0115699985098039	-1.1995748296407	0.23570821701002	"TMEM41B"
0.180626411214286	0.41249691572549	1.19954891378304	0.235718200797491	"TOP2B"
-0.221037755766409	-0.127808145156863	-1.19931918323695	0.235806715320018	"NFAT5"
-0.344254236494208	0.156263382392157	-1.19926676374527	0.235826915790021	"SPINT2"
0.310642632557915	0.259134303666667	1.19890773462426	0.235965305759817	"RAMP2"
-0.271429736152509	-0.426448254568627	-1.19858388916729	0.236090184664727	"KCNK15"
-0.147681529583012	0.103326530568627	-1.19783107726501	0.236380664289538	"CCRK"
